যাকোব	173	false	typist	jakob	জ্যাকব	DICTIONARY	জ্যাকব|জ্যাকবের|জ্যাকবস|জ্যাকবকে|jakob|যাকব	oov,conjunct_shape
সোণার	173	false	canonical	sonar	সোনার	DICTIONARY	সোনার|সোনারগাঁও|সোনারগাঁ|সোনারপুর|সোনারগাঁয়ের|sonar	oov,na_nna
অবকাশরঞ্জিনী	171	false	canonical	obokashoronjinii	ওবকাশরঞ্জিনী	CLEAN_TRANSLITERATION	ওবকাশরঞ্জিনী|অবকাশযাপন|অবকাশকেন্দ্রে|অবকাশযাপনকেন্দ্রে	oov,long_compound,vowel_initial
অবকাশরঞ্জিনী	171	false	typist	obokasoronjini	ওবকাসরঞ্জিনি	CLEAN_TRANSLITERATION	ওবকাসরঞ্জিনি|অবকাশযাপন|অবকাশকেন্দ্রে|অবকাশযাপনকেন্দ্রে	oov,long_compound,vowel_initial
কায	171	false	canonical	kaz	কাজ	DICTIONARY	কাজ|কাজে|কাজের|কাজী|কাজটা|কাজটি	oov,ya_ja
কায	171	false	typist	kaj	কাজ	DICTIONARY	কাজ|কাজে|কাজের|কাজটা|কাজী|কাজটি	oov,ya_ja
শুক	171	true	typist	suk	সুক	DICTIONARY	সুক|সুখ|সুখে|সুখী|সুকুমার|সুখের	sibilant
বিশ	170	true	typist	bis	বিস	DICTIONARY	বিস|বিশ্ব|বিশ্বাস|বিশেষ|বিষয়ে|বিশ্বের	sibilant
আশে	167	true	typist	ase	আসে	DICTIONARY	আসে|আছে|আসছে|আচ্ছে|আসেন|আসেনি	sibilant,vowel_initial
সদাপ্রভুকে	166	false	canonical	sodaprobhuke	সদা প্রভুকে	DICTIONARY	সদা প্রভুকে|সদা|সোডা|সদাই	oov,split,inflected
সদাপ্রভুকে	166	false	typist	sodaprovuke	সদা প্রভুকে	DICTIONARY	সদা প্রভুকে|সদা|সোডা|সদাই	oov,split,inflected
আজ্ঞ	165	false	canonical	agy	অজ্ঞ	RULE	অজ্ঞ|আজ্ঞা|আজ্ঞে|আজ্ঞাবহ|আজ্ঞাকারী|আজ্ঞার	oov,vowel_initial
যাকোবের	165	false	canonical	zakober	জ্যাকবের	DICTIONARY	জ্যাকবের|জ্যাকোবের	oov,conjunct_shape,inflected
যাকোবের	165	false	typist	jakober	জ্যাকবের	DICTIONARY	জ্যাকবের|jakober|জ্যাকোবের	oov,conjunct_shape,inflected
ইংলণ্ডের	163	false	canonical	inglonder	ইংলন্দের	CLEAN_TRANSLITERATION	ইংলন্দের|ইংল্যান্ড|ইংলিশ|ইংল্যান্ডের|ইংলান্ডের	oov,inflected,vowel_initial
